Id,Start_c,end_c,start_epoch,end_epock
5,87174765,87175648,1680006494,1680007377
6,87174166,87175848,1680005895,1680007577
8,87176365,87177247,1680008094,1680008976
9,87176365,87177247,1680008094,1680008976
13,87176565,87177447,1680008294,1680009176
14,87176566,87177448,1680008295,1680009177
15,87176566,87177448,1680008295,1680009177
7,87177564,87179246,1680009293,1680010975
6,87180363,87181845,1680012092,1680013574
15,87180444,87181846,1680012173,1680013575
13,87184962,87186244,1680016691,1680017973
14,87184842,87186244,1680016571,1680017973
15,87185362,87186244,1680017091,1680017973
14,87187241,87188163,1680018970,1680019892
0,87189959,87190841,1680021688,1680022570
1,87189959,87190841,1680021688,1680022570
4,87189239,87190842,1680020968,1680022571
5,87189240,87191761,1680020969,1680023490
10,87189240,87191762,1680020969,1680023491
11,87189240,87191762,1680020969,1680023491
12,87189240,87191762,1680020969,1680023491
13,87189160,87191762,1680020889,1680023491
15,87189161,87191762,1680020890,1680023491
10,87191839,87192761,1680023568,1680024490
4,87192158,87193040,1680023887,1680024769
5,87191839,87193041,1680023568,1680024770
8,87188960,87193041,1680020689,1680024770
9,87188960,87193041,1680020689,1680024770
11,87191839,87193041,1680023568,1680024770
12,87191839,87193041,1680023568,1680024770
13,87191839,87193041,1680023568,1680024770
15,87192159,87193042,1680023888,1680024771
0,87193757,87194640,1680025486,1680026369
1,87193757,87194640,1680025486,1680026369
4,87193758,87194640,1680025487,1680026369
5,87193438,87194640,1680025167,1680026369
6,87193758,87194640,1680025487,1680026369
10,87193438,87194641,1680025167,1680026370
11,87193439,87194641,1680025168,1680026370
12,87193439,87194641,1680025168,1680026370
13,87193439,87194641,1680025168,1680026370
14,87188361,87195041,1680020090,1680026770
15,87193759,87195041,1680025488,1680026770
0,87195756,87196639,1680027485,1680028368
1,87195757,87196639,1680027486,1680028368
4,87195757,87196639,1680027486,1680028368
5,87195037,87196639,1680026766,1680028368
8,87193438,87196640,1680025167,1680028369
9,87193438,87196640,1680025167,1680028369
10,87195757,87196640,1680027486,1680028369
11,87195038,87196640,1680026767,1680028369
12,87195758,87196640,1680027487,1680028369
13,87195038,87196640,1680026767,1680028369
14,87195358,87196640,1680027087,1680028369
15,87195758,87196640,1680027487,1680028369
0,87197756,87198638,1680029485,1680030367
1,87197756,87198638,1680029485,1680030367
4,87197756,87198638,1680029485,1680030367
5,87197756,87198639,1680029485,1680030368
6,87197756,87198639,1680029485,1680030368
8,87197756,87198639,1680029485,1680030368
9,87197757,87198639,1680029486,1680030368
10,87197757,87198639,1680029486,1680030368
11,87197757,87198639,1680029486,1680030368
12,87197757,87198639,1680029486,1680030368
13,87197637,87198639,1680029366,1680030368
14,87196957,87198639,1680028686,1680030368
15,87197637,87198640,1680029366,1680030369
8,87198956,87199838,1680030685,1680031567
9,87198956,87199838,1680030685,1680031567
10,87200955,87201837,1680032684,1680033566
0,87201154,87202037,1680032883,1680033766
4,87200955,87202037,1680032684,1680033766
8,87200955,87202037,1680032684,1680033766
9,87200955,87202037,1680032684,1680033766
11,87200955,87202038,1680032684,1680033767
12,87200956,87202038,1680032685,1680033767
13,87200956,87202038,1680032685,1680033767
14,87200956,87202038,1680032685,1680033767
15,87201156,87202038,1680032885,1680033767
2,87202554,87203436,1680034283,1680035165
15,87202235,87203437,1680033964,1680035166
2,87203753,87204636,1680035482,1680036365
3,87203754,87204636,1680035483,1680036365
6,87203754,87204636,1680035483,1680036365
1,87203553,87204836,1680035282,1680036565
9,87202355,87204836,1680034084,1680036565
10,87202355,87204836,1680034084,1680036565
0,87202234,87204955,1680033963,1680036684
4,87202234,87204956,1680033963,1680036685
5,87200955,87204956,1680032684,1680036685
11,87202235,87204956,1680033964,1680036685
12,87202235,87204957,1680033964,1680036686
13,87202235,87204957,1680033964,1680036686
14,87202235,87204957,1680033964,1680036686
15,87203555,87204957,1680035284,1680036686
8,87202355,87205036,1680034084,1680036765
4,87205753,87206635,1680037482,1680038364
10,87205753,87206636,1680037482,1680038365
5,87205753,87206835,1680037482,1680038564
8,87205753,87206835,1680037482,1680038564
9,87205753,87206835,1680037482,1680038564
11,87205754,87206836,1680037483,1680038565
12,87205754,87206836,1680037483,1680038565
13,87205754,87206836,1680037483,1680038565
14,87205834,87206836,1680037563,1680038565
0,87208751,87209634,1680040480,1680041363
1,87208751,87209634,1680040480,1680041363
4,87208752,87209634,1680040481,1680041363
5,87208752,87209634,1680040481,1680041363
10,87208752,87209635,1680040481,1680041364
11,87208752,87209635,1680040481,1680041364
12,87208752,87209635,1680040481,1680041364
13,87208753,87209635,1680040482,1680041364
1,87210950,87211833,1680042679,1680043562
2,87210951,87211833,1680042680,1680043562
3,87210951,87211833,1680042680,1680043562
6,87210951,87211833,1680042680,1680043562
2,87212230,87213152,1680043959,1680044881
4,87210231,87213153,1680041960,1680044882
15,87208753,87213154,1680040482,1680044883
1,87212230,87213352,1680043959,1680045081
10,87210232,87213353,1680041961,1680045082
3,87213750,87214672,1680045479,1680046401
0,87210950,87216351,1680042679,1680048080
1,87213749,87216351,1680045478,1680048080
2,87213749,87216351,1680045478,1680048080
3,87214869,87216351,1680046598,1680048080
4,87213230,87216351,1680044959,1680048080
6,87213750,87216352,1680045479,1680048081
8,87208752,87216352,1680040481,1680048081
9,87208752,87216352,1680040481,1680048081
10,87213550,87216352,1680045279,1680048081
11,87209832,87216872,1680041561,1680048601
5,87209831,87217351,1680041560,1680049080
0,87216868,87217750,1680048597,1680049479
2,87216868,87217751,1680048597,1680049480
4,87216469,87217751,1680048198,1680049480
6,87216469,87217751,1680048198,1680049480
12,87210232,87217751,1680041961,1680049480
13,87209832,87217752,1680041561,1680049481
13,87218069,87218951,1680049798,1680050680
14,87208753,87218951,1680040482,1680050680
15,87213231,87218951,1680044960,1680050680
0,87236460,87237342,1680068189,1680069071
1,87236460,87237343,1680068189,1680069072
2,87236460,87237343,1680068189,1680069072
4,87236461,87237343,1680068190,1680069072
5,87235741,87237343,1680067470,1680069072
6,87235741,87237343,1680067470,1680069072
11,87235742,87237344,1680067471,1680069073
12,87235742,87237344,1680067471,1680069073
13,87235742,87237344,1680067471,1680069073
15,87235742,87237344,1680067471,1680069073
14,87235742,87238143,1680067471,1680069872
6,87241139,87242061,1680072868,1680073790
13,87241140,87242062,1680072869,1680073791
14,87241140,87242062,1680072869,1680073791
15,87241140,87242062,1680072869,1680073791
0,87243857,87244859,1680075586,1680076588
1,87243937,87244860,1680075666,1680076589
4,87243858,87244860,1680075587,1680076589
5,87243858,87244860,1680075587,1680076589
8,87243938,87244860,1680075667,1680076589
9,87243938,87244860,1680075667,1680076589
10,87243938,87244861,1680075667,1680076590
11,87243858,87244861,1680075587,1680076590
12,87243858,87244861,1680075587,1680076590
6,87243858,87245140,1680075587,1680076869
13,87243859,87245140,1680075588,1680076869
14,87243859,87245141,1680075588,1680076870
15,87243859,87245141,1680075588,1680076870
6,87246937,87247939,1680078666,1680079668
13,87246937,87247939,1680078666,1680079668
14,87246937,87247940,1680078666,1680079669
15,87246938,87247940,1680078667,1680079669
7,87248856,87249938,1680080585,1680081667
6,87249456,87252657,1680081185,1680084386
7,87257452,87258335,1680089181,1680090064
0,87269967,87270849,1680101696,1680102578
1,87269967,87270849,1680101696,1680102578
2,87269967,87270849,1680101696,1680102578
3,87269967,87270849,1680101696,1680102578
4,87269967,87270850,1680101696,1680102579
5,87269967,87270850,1680101696,1680102579
6,87269967,87270850,1680101696,1680102579
8,87269968,87270850,1680101697,1680102579
9,87269968,87270850,1680101697,1680102579
10,87269968,87270850,1680101697,1680102579
11,87269968,87270850,1680101697,1680102579
12,87269968,87270850,1680101697,1680102579
13,87269968,87270851,1680101697,1680102580
14,87269968,87270851,1680101697,1680102580
15,87269968,87270851,1680101697,1680102580
6,87274366,87276167,1680106095,1680107896
7,87272966,87277047,1680104695,1680108776
6,87276565,87279166,1680108294,1680110895
7,87279164,87280046,1680110893,1680111775
7,87280363,87281445,1680112092,1680113174
0,87280762,87281645,1680112491,1680113374
1,87280763,87281645,1680112492,1680113374
2,87280763,87281645,1680112492,1680113374
3,87280763,87281645,1680112492,1680113374
4,87280763,87281645,1680112492,1680113374
6,87279763,87281645,1680111492,1680113374
8,87280763,87282045,1680112492,1680113774
10,87280763,87282045,1680112492,1680113774
11,87280764,87282046,1680112493,1680113775
5,87280763,87282245,1680112492,1680113974
12,87280764,87282246,1680112493,1680113975
15,87280764,87282246,1680112493,1680113975
9,87280563,87282365,1680112292,1680114094
13,87280644,87282366,1680112373,1680114095
14,87280644,87282366,1680112373,1680114095
6,87281963,87283245,1680113692,1680114974
6,87283642,87285044,1680115371,1680116773
15,87284562,87285444,1680116291,1680117173
14,87284562,87285564,1680116291,1680117293
2,87285761,87286643,1680117490,1680118372
6,87285761,87286643,1680117490,1680118372
0,87285760,87286843,1680117489,1680118572
1,87285761,87286843,1680117490,1680118572
7,87284362,87286843,1680116091,1680118572
15,87285642,87286844,1680117371,1680118573
14,87285642,87287044,1680117371,1680118773
0,87287560,87288442,1680119289,1680120171
8,87284562,87288443,1680116291,1680120172
10,87285242,87288443,1680116971,1680120172
4,87285241,87288642,1680116970,1680120371
5,87284561,87288642,1680116290,1680120371
9,87284562,87288643,1680116291,1680120372
11,87284562,87288643,1680116291,1680120372
12,87284562,87288643,1680116291,1680120372
13,87284562,87288643,1680116291,1680120372
14,87287561,87288643,1680119290,1680120372
15,87287641,87288643,1680119370,1680120372
7,87286961,87289042,1680118690,1680120771
0,87289359,87290641,1680121088,1680122370
1,87289359,87290641,1680121088,1680122370
15,87289361,87290762,1680121090,1680122491
4,87289359,87290841,1680121088,1680122570
5,87289360,87290841,1680121089,1680122570
8,87289360,87290842,1680121089,1680122571
9,87289360,87290842,1680121089,1680122571
10,87289360,87290842,1680121089,1680122571
11,87289360,87290842,1680121089,1680122571
12,87289360,87290842,1680121089,1680122571
13,87289360,87290842,1680121089,1680122571
6,87288760,87291241,1680120489,1680122970
14,87289360,87291242,1680121089,1680122971
7,87293558,87294440,1680125287,1680126169
6,87294558,87295440,1680126287,1680127169
6,87295957,87297039,1680127686,1680128768
2,87300755,87301637,1680132484,1680133366
6,87300755,87301637,1680132484,1680133366
0,87300754,87302836,1680132483,1680134565
1,87300755,87302836,1680132484,1680134565
2,87301954,87302837,1680133683,1680134566
4,87300755,87302837,1680132484,1680134566
5,87300755,87302837,1680132484,1680134566
6,87301955,87302837,1680133684,1680134566
8,87300755,87302837,1680132484,1680134566
9,87300755,87302837,1680132484,1680134566
10,87300755,87302837,1680132484,1680134566
11,87300756,87302837,1680132485,1680134566
12,87300756,87302838,1680132485,1680134567
13,87300756,87302838,1680132485,1680134567
14,87300756,87302838,1680132485,1680134567
15,87300756,87302838,1680132485,1680134567
7,87318668,87319550,1680150397,1680151279
4,87319467,87320469,1680151196,1680152198
5,87319467,87320470,1680151196,1680152199
6,87319468,87320470,1680151197,1680152199
8,87319468,87320470,1680151197,1680152199
9,87319468,87320470,1680151197,1680152199
10,87319468,87320470,1680151197,1680152199
11,87319468,87320470,1680151197,1680152199
12,87319468,87320470,1680151197,1680152199
13,87319468,87320471,1680151197,1680152200
14,87319468,87320471,1680151197,1680152200
15,87319468,87320471,1680151197,1680152200
7,87323066,87323948,1680154795,1680155677
0,87339539,87341061,1680171268,1680172790
1,87339539,87341541,1680171268,1680173270
4,87339539,87341661,1680171268,1680173390
5,87339539,87341661,1680171268,1680173390
6,87339540,87341661,1680171269,1680173390
8,87339060,87341661,1680170789,1680173390
9,87339060,87341662,1680170789,1680173391
10,87339540,87341662,1680171269,1680173391
11,87339540,87341662,1680171269,1680173391
12,87339540,87341662,1680171269,1680173391
13,87339060,87341662,1680170789,1680173391
14,87339540,87341662,1680171269,1680173391
15,87339540,87341662,1680171269,1680173391
0,87341858,87342740,1680173587,1680174469
1,87341858,87342740,1680173587,1680174469
2,87341858,87342741,1680173587,1680174470
3,87341858,87342741,1680173587,1680174470
7,87341859,87342741,1680173588,1680174470
4,87341858,87343340,1680173587,1680175069
5,87341859,87344060,1680173588,1680175789
6,87341859,87344060,1680173588,1680175789
8,87341859,87344061,1680173588,1680175790
9,87341859,87344061,1680173588,1680175790
10,87341859,87344061,1680173588,1680175790
11,87341859,87344061,1680173588,1680175790
12,87341859,87344061,1680173588,1680175790
13,87341859,87344061,1680173588,1680175790
14,87341859,87344061,1680173588,1680175790
15,87341860,87344061,1680173589,1680175790
0,87346656,87347538,1680178385,1680179267
1,87346656,87347658,1680178385,1680179387
4,87346656,87347659,1680178385,1680179388
5,87346657,87347659,1680178386,1680179388
6,87346657,87347659,1680178386,1680179388
8,87346657,87347659,1680178386,1680179388
9,87346657,87347659,1680178386,1680179388
10,87346657,87347659,1680178386,1680179388
11,87346657,87347659,1680178386,1680179388
12,87346657,87347660,1680178386,1680179389
13,87346657,87347660,1680178386,1680179389
14,87346658,87347660,1680178387,1680179389
15,87346658,87347660,1680178387,1680179389
0,87353054,87353936,1680184783,1680185665
1,87353054,87353936,1680184783,1680185665
2,87353054,87353936,1680184783,1680185665
3,87353054,87353936,1680184783,1680185665
4,87353054,87353936,1680184783,1680185665
5,87353054,87353936,1680184783,1680185665
6,87353054,87353937,1680184783,1680185666
7,87353054,87353937,1680184783,1680185666
8,87353054,87353937,1680184783,1680185666
9,87353054,87353937,1680184783,1680185666
10,87353055,87353937,1680184784,1680185666
11,87353055,87353937,1680184784,1680185666
12,87353055,87353937,1680184784,1680185666
13,87353055,87353937,1680184784,1680185666
14,87353055,87353937,1680184784,1680185666
15,87353055,87353938,1680184784,1680185667
0,87354253,87355135,1680185982,1680186864
1,87354253,87355136,1680185982,1680186865
2,87354253,87355136,1680185982,1680186865
3,87354253,87355136,1680185982,1680186865
4,87354054,87355136,1680185783,1680186865
5,87354054,87355136,1680185783,1680186865
6,87354254,87355136,1680185983,1680186865
7,87354254,87355136,1680185983,1680186865
8,87354054,87355136,1680185783,1680186865
9,87354054,87355136,1680185783,1680186865
10,87354054,87355137,1680185783,1680186866
11,87354054,87355137,1680185783,1680186866
12,87354054,87355137,1680185783,1680186866
13,87354054,87355137,1680185783,1680186866
14,87354254,87355137,1680185983,1680186866
15,87354255,87355137,1680185984,1680186866
2,87355453,87356735,1680187182,1680188464
3,87355453,87356735,1680187182,1680188464
7,87355453,87356735,1680187182,1680188464
0,87355453,87357254,1680187182,1680188983
1,87355453,87357255,1680187182,1680188984
4,87355453,87357255,1680187182,1680188984
8,87355453,87357255,1680187182,1680188984
9,87355453,87357255,1680187182,1680188984
10,87355454,87357255,1680187183,1680188984
11,87355454,87357256,1680187183,1680188985
12,87355454,87357256,1680187183,1680188985
15,87355454,87357256,1680187183,1680188985
6,87355453,87357335,1680187182,1680189064
14,87355454,87358135,1680187183,1680189864
0,87358251,87359134,1680189980,1680190863
1,87358252,87359134,1680189981,1680190863
2,87358252,87359134,1680189981,1680190863
3,87358252,87359134,1680189981,1680190863
4,87358252,87359134,1680189981,1680190863
6,87358252,87359134,1680189981,1680190863
7,87358252,87359135,1680189981,1680190864
12,87358253,87359135,1680189982,1680190864
14,87358253,87359135,1680189982,1680190864
15,87358253,87359135,1680189982,1680190864
1,87359251,87365051,1680190980,1680196780
2,87359451,87366251,1680191180,1680197980
3,87359451,87366251,1680191180,1680197980
7,87359452,87366252,1680191181,1680197981
14,87359252,87366252,1680190981,1680197981
15,87359253,87366252,1680190982,1680197981
0,87359251,87366651,1680190980,1680198380
1,87365169,87366651,1680196898,1680198380
4,87359251,87366651,1680190980,1680198380
5,87355453,87366651,1680187182,1680198380
8,87357932,87366652,1680189661,1680198381
9,87357853,87366652,1680189582,1680198381
10,87358053,87366652,1680189782,1680198381
11,87358053,87366652,1680189782,1680198381
12,87359252,87366652,1680190981,1680198381
13,87355454,87366652,1680187183,1680198381
6,87359252,87368850,1680190981,1680200579
6,87370167,87371249,1680201896,1680202978
7,87377764,87380246,1680209493,1680211975
6,87380363,87381245,1680212092,1680212974
5,87381643,87382565,1680213372,1680214294
13,87381643,87382566,1680213372,1680214295
14,87381643,87382566,1680213372,1680214295
7,87384562,87385844,1680216291,1680217573
0,87391358,87392240,1680223087,1680223969
1,87391358,87392241,1680223087,1680223970
2,87391358,87392241,1680223087,1680223970
4,87391359,87392241,1680223088,1680223970
5,87391359,87392241,1680223088,1680223970
6,87391359,87392241,1680223088,1680223970
8,87391359,87392241,1680223088,1680223970
9,87391359,87392241,1680223088,1680223970
10,87391359,87392242,1680223088,1680223971
11,87391359,87392242,1680223088,1680223971
12,87391359,87392242,1680223088,1680223971
13,87391360,87392242,1680223089,1680223971
14,87391360,87392242,1680223089,1680223971
15,87391360,87392242,1680223089,1680223971
1,87408232,87409154,1680239961,1680240883
0,87408231,87409633,1680239960,1680241362
4,87408232,87409634,1680239961,1680241363
10,87408232,87409634,1680239961,1680241363
15,87408233,87409635,1680239962,1680241364
0,87410151,87411033,1680241880,1680242762
4,87409751,87411033,1680241480,1680242762
6,87408232,87411034,1680239961,1680242763
7,87410151,87411034,1680241880,1680242763
15,87409752,87411034,1680241481,1680242763
0,87411150,87412033,1680242879,1680243762
4,87411151,87412033,1680242880,1680243762
6,87411151,87412033,1680242880,1680243762
15,87411152,87412034,1680242881,1680243763
11,87408233,87412553,1680239962,1680244282
8,87408232,87412633,1680239961,1680244362
10,87409752,87412633,1680241481,1680244362
5,87408232,87412953,1680239961,1680244682
12,87408233,87412953,1680239962,1680244682
6,87413030,87413952,1680244759,1680245681
14,87408233,87413953,1680239962,1680245682
7,87413350,87415752,1680245079,1680247481
2,87414149,87416151,1680245878,1680247880
3,87414469,87416151,1680246198,1680247880
8,87413030,87416152,1680244759,1680247881
0,87414149,87416351,1680245878,1680248080
1,87414149,87416351,1680245878,1680248080
11,87413031,87416352,1680244760,1680248081
12,87413031,87416352,1680244760,1680248081
4,87414030,87416671,1680245759,1680248400
9,87408232,87416672,1680239961,1680248401
10,87413031,87416672,1680244760,1680248401
5,87413030,87416951,1680244759,1680248680
6,87414030,87416951,1680245759,1680248680
13,87408233,87416952,1680239962,1680248681
14,87414031,87416952,1680245760,1680248681
15,87414031,87416952,1680245760,1680248681
7,87416069,87417351,1680247798,1680249080
13,87424946,87425868,1680256675,1680257597
14,87424866,87425868,1680256595,1680257597
5,87432942,87433944,1680264671,1680265673
6,87432942,87433944,1680264671,1680265673
11,87433063,87433945,1680264792,1680265674
13,87432943,87433945,1680264672,1680265674
14,87432943,87433945,1680264672,1680265674
5,87440459,87441461,1680272188,1680273190
6,87440459,87441461,1680272188,1680273190
9,87440539,87441462,1680272268,1680273191
11,87440460,87441462,1680272189,1680273191
12,87440460,87441462,1680272189,1680273191
13,87440460,87441462,1680272189,1680273191
14,87440460,87441462,1680272189,1680273191
7,87443058,87446739,1680274787,1680278468
6,87445657,87449458,1680277386,1680281187
5,87449455,87450458,1680281184,1680282187
9,87449536,87450458,1680281265,1680282187
10,87449536,87450458,1680281265,1680282187
11,87449536,87450458,1680281265,1680282187
12,87449536,87450458,1680281265,1680282187
13,87449456,87450458,1680281185,1680282187
14,87449456,87450459,1680281185,1680282188
7,87446857,87450738,1680278586,1680282467
4,87451734,87452657,1680283463,1680284386
5,87451655,87452657,1680283384,1680284386
8,87451735,87452657,1680283464,1680284386
9,87451735,87452657,1680283464,1680284386
10,87451735,87452657,1680283464,1680284386
11,87451655,87452657,1680283384,1680284386
12,87451735,87452658,1680283464,1680284387
13,87451655,87452658,1680283384,1680284387
14,87451655,87452658,1680283384,1680284387
15,87451736,87452658,1680283465,1680284387
0,87456052,87456935,1680287781,1680288664
1,87456052,87456935,1680287781,1680288664
2,87456052,87456935,1680287781,1680288664
3,87456053,87456935,1680287782,1680288664
4,87456053,87456935,1680287782,1680288664
5,87456053,87456935,1680287782,1680288664
6,87456053,87456935,1680287782,1680288664
8,87456053,87456936,1680287782,1680288665
9,87456053,87456936,1680287782,1680288665
10,87456053,87456936,1680287782,1680288665
11,87456053,87456936,1680287782,1680288665
12,87456054,87456936,1680287783,1680288665
13,87456054,87456936,1680287783,1680288665
14,87456054,87456936,1680287783,1680288665
15,87456054,87456936,1680287783,1680288665
7,87460851,87461853,1680292580,1680293582
0,87462730,87463652,1680294459,1680295381
4,87462050,87463652,1680293779,1680295381
5,87460851,87463652,1680292580,1680295381
6,87461251,87463653,1680292980,1680295382
8,87460851,87463653,1680292580,1680295382
9,87460851,87463653,1680292580,1680295382
10,87461251,87463653,1680292980,1680295382
11,87460851,87463653,1680292580,1680295382
12,87461251,87463653,1680292980,1680295382
13,87460852,87463653,1680292581,1680295382
14,87461132,87463653,1680292861,1680295382
15,87461052,87463654,1680292781,1680295383
0,87465169,87466371,1680296898,1680298100
1,87465169,87466371,1680296898,1680298100
2,87465449,87466371,1680297178,1680298100
4,87464569,87466371,1680296298,1680298100
15,87464450,87466372,1680296179,1680298101
6,87464450,87466771,1680296179,1680298500
12,87464570,87466772,1680296299,1680298501
14,87464450,87466772,1680296179,1680298501
4,87467568,87468450,1680299297,1680300179
15,87467569,87468451,1680299298,1680300180
5,87464449,87468650,1680296178,1680300379
6,87466849,87468650,1680298578,1680300379
8,87464570,87468651,1680296299,1680300380
9,87464570,87468651,1680296299,1680300380
10,87464570,87468651,1680296299,1680300380
11,87464570,87468651,1680296299,1680300380
12,87466849,87468651,1680298578,1680300380
13,87464450,87468651,1680296179,1680300380
14,87466849,87468651,1680298578,1680300380
7,87467968,87469250,1680299697,1680300979
5,87469168,87470050,1680300897,1680301779
13,87469168,87470051,1680300897,1680301780
8,87469248,87470170,1680300977,1680301899
9,87469248,87470170,1680300977,1680301899
12,87472167,87473049,1680303896,1680304778
14,87472167,87473049,1680303896,1680304778
5,87472166,87473768,1680303895,1680305497
13,87472167,87473769,1680303896,1680305498
8,87471847,87473848,1680303576,1680305577
9,87471847,87473849,1680303576,1680305578
10,87472167,87473849,1680303896,1680305578
11,87472167,87473849,1680303896,1680305578
7,87473366,87474248,1680305095,1680305977
7,87475245,87476167,1680306974,1680307896
1,87474965,87476247,1680306694,1680307976
2,87474965,87476247,1680306694,1680307976
3,87475245,87476247,1680306974,1680307976
0,87474965,87476847,1680306694,1680308576
4,87474965,87476847,1680306694,1680308576
5,87474765,87476847,1680306494,1680308576
8,87474766,87476847,1680306495,1680308576
9,87474766,87476848,1680306495,1680308577
10,87474766,87476848,1680306495,1680308577
11,87474766,87476848,1680306495,1680308577
12,87474766,87476848,1680306495,1680308577
13,87474966,87476848,1680306695,1680308577
15,87474966,87476848,1680306695,1680308577
14,87474366,87477248,1680306095,1680308977
15,87478045,87478967,1680309774,1680310696
0,87478163,87479046,1680309892,1680310775
1,87478164,87479046,1680309893,1680310775
2,87478164,87479046,1680309893,1680310775
4,87478044,87479046,1680309773,1680310775
5,87478044,87479046,1680309773,1680310775
6,87472166,87479046,1680303895,1680310775
8,87478164,87479047,1680309893,1680310776
9,87478044,87479047,1680309773,1680310776
10,87478045,87479047,1680309774,1680310776
11,87478045,87479047,1680309774,1680310776
12,87478045,87479047,1680309774,1680310776
13,87478045,87479047,1680309774,1680310776
14,87478045,87479167,1680309774,1680310896
7,87478564,87479446,1680310293,1680311175
7,87479564,87480446,1680311293,1680312175
6,87479364,87481245,1680311093,1680312974
0,87482762,87483644,1680314491,1680315373
1,87482762,87483644,1680314491,1680315373
2,87482762,87483644,1680314491,1680315373
4,87482762,87483644,1680314491,1680315373
5,87482762,87483644,1680314491,1680315373
8,87482762,87483645,1680314491,1680315374
9,87482763,87483645,1680314492,1680315374
10,87482763,87483645,1680314492,1680315374
11,87482763,87483645,1680314492,1680315374
12,87482763,87483645,1680314492,1680315374
13,87482763,87483645,1680314492,1680315374
14,87482763,87483645,1680314492,1680315374
15,87482763,87483646,1680314492,1680315375
8,87489560,87490442,1680321289,1680322171
9,87489560,87490442,1680321289,1680322171
10,87489560,87490442,1680321289,1680322171
11,87489560,87490442,1680321289,1680322171
5,87489559,87490641,1680321288,1680322370
12,87489760,87490642,1680321489,1680322371
13,87489560,87490642,1680321289,1680322371
14,87488841,87490642,1680320570,1680322371
6,87489559,87493440,1680321288,1680325169
7,87492638,87493640,1680324367,1680325369
6,87496757,87497959,1680328486,1680329688
6,87499755,87500638,1680331484,1680332367
7,87502554,87503437,1680334283,1680335166
5,87505353,87506235,1680337082,1680337964
13,87505354,87506236,1680337083,1680337965
3,87509551,87510433,1680341280,1680342162
0,87509351,87512832,1680341080,1680344561
1,87509351,87512832,1680341080,1680344561
2,87509351,87512832,1680341080,1680344561
3,87511031,87512833,1680342760,1680344562
4,87509351,87512833,1680341080,1680344562
5,87509351,87512833,1680341080,1680344562
7,87509352,87512833,1680341081,1680344562
8,87509352,87512833,1680341081,1680344562
9,87509352,87512833,1680341081,1680344562
10,87509352,87512833,1680341081,1680344562
11,87509352,87512833,1680341081,1680344562
12,87509352,87512834,1680341081,1680344563
13,87509352,87512834,1680341081,1680344563
14,87509352,87512834,1680341081,1680344563
15,87509353,87512834,1680341082,1680344563
7,87513950,87514872,1680345679,1680346601
6,87509352,87514952,1680341081,1680346681
3,87515869,87516751,1680347598,1680348480
6,87515349,87517671,1680347078,1680349400
3,87517068,87517950,1680348797,1680349679
7,87517548,87518950,1680349277,1680350679
14,87518349,87519271,1680350078,1680351000
14,87519348,87520270,1680351077,1680351999
3,87518867,87520349,1680350596,1680352078
7,87520267,87521149,1680351996,1680352878
0,87524265,87525147,1680355994,1680356876
1,87523865,87525147,1680355594,1680356876
2,87524265,87525148,1680355994,1680356877
6,87523866,87525148,1680355595,1680356877
7,87524466,87525348,1680356195,1680357077
4,87524265,87525547,1680355994,1680357276
15,87523867,87525549,1680355596,1680357278
5,87524266,87526147,1680355995,1680357876
8,87523946,87526148,1680355675,1680357877
9,87523666,87526148,1680355395,1680357877
10,87524066,87526148,1680355795,1680357877
11,87524266,87526148,1680355995,1680357877
12,87524266,87526148,1680355995,1680357877
13,87524266,87526148,1680355995,1680357877
6,87525745,87526867,1680357474,1680358596
7,87526265,87527147,1680357994,1680358876
15,87526466,87527548,1680358195,1680359277
14,87523867,87527947,1680355596,1680359676
0,87528663,87529545,1680360392,1680361274
4,87528664,87529546,1680360393,1680361275
5,87528664,87529546,1680360393,1680361275
7,87528664,87529546,1680360393,1680361275
9,87528664,87529546,1680360393,1680361275
10,87528664,87529547,1680360393,1680361276
11,87528664,87529547,1680360393,1680361276
12,87528664,87529547,1680360393,1680361276
13,87528665,87529547,1680360394,1680361276
14,87528665,87529547,1680360394,1680361276
6,87531063,87532945,1680362792,1680364674
7,87532063,87532945,1680363792,1680364674
14,87532743,87533665,1680364472,1680365394
14,87535862,87536864,1680367591,1680368593
6,87546337,87547539,1680378066,1680379268
6,87548536,87549458,1680380265,1680381187
6,87551935,87553137,1680383664,1680384866
0,87553653,87554535,1680385382,1680386264
4,87553654,87554536,1680385383,1680386265
0,87555333,87557334,1680387062,1680389063
1,87555333,87557335,1680387062,1680389064
2,87555333,87557335,1680387062,1680389064
4,87555333,87557335,1680387062,1680389064
15,87555334,87557336,1680387063,1680389065
5,87553534,87557735,1680385263,1680389464
8,87553654,87557735,1680385383,1680389464
9,87553654,87557735,1680385383,1680389464
10,87553654,87557735,1680385383,1680389464
11,87553654,87557735,1680385383,1680389464
12,87553654,87557735,1680385383,1680389464
13,87553535,87557736,1680385264,1680389465
14,87553535,87557736,1680385264,1680389465
6,87555333,87558135,1680387062,1680389864
5,87559132,87560054,1680390861,1680391783
11,87559132,87560054,1680390861,1680391783
13,87559132,87560534,1680390861,1680392263
14,87559132,87560534,1680390861,1680392263
7,87561051,87562053,1680392780,1680393782
6,87564849,87566251,1680396578,1680397980
6,87567768,87568650,1680399497,1680400379
5,87590359,87591361,1680422088,1680423090
6,87590359,87591361,1680422088,1680423090
8,87590359,87591362,1680422088,1680423091
